content,date,index,writer
수만휘멘토 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,2016.05.02. 23:04,16994197,수시합격기원dreaming
수만휘멘토 진짜 나 올해 처음 강의듣고 팬됨ㅋㅋㅋㅋㅋㅋㅋㅋㅋ짤방 열라모으는중.....하 리얼 졸귀센세 ,2016.05.02. 23:07,16994197,양갱스
양갱스 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 성자님께는 이미 전파할게 없구나 그대로 득도하시길 ,2016.05.02. 23:07,16994197,수만휘멘토
양갱스 아니무슨 선생이 그림을 못그려! ,2016.05.02. 23:06,16994197,수만휘멘토
수만휘멘토 아니 웬 감자를 그려놨어 선생이 그림을 똑바로그려야지 다시(분필을 던진다) ,2016.05.02. 23:07,16994197,양갱스
양갱스 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,2016.05.02. 23:07,16994197,수만휘멘토
 한석원 미적1 알텍 어떰? 살라하는데 ,2016.05.02. 23:04,16994197,ㅋㅋ헤헤헤
 확통만 들어봤는데 미적1도 좋을껄 ㄹㅇ ,2016.05.02. 23:05,16994197,수만휘멘토
 삭제된 댓글입니다. ,,16994197,
 이창무 남휘종은 모르지만 맞아요 암튼! ,2016.05.02. 23:06,16994197,수만휘멘토
 한석원선생님보다 이창무선생님이 더 윗단계에요??? ,2016.05.02. 23:09,16994197,꿈현
야샤 마루 크 지랄뽕 배우신분 ,2016.05.02. 23:09,16994197,수만휘멘토
야샤 마루 헠ㅋㅋㅋㅋㅋㅋㅋㅋㅋ강호길선생님 대치동에서 현강뛰시나요?? ,2016.05.02. 23:18,16994197,꿈현
 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 자동음성인식됨ㅋㅋㅋ ,2016.05.02. 23:08,16994197,OZ교신도
 음성이 지원되는 글입니다 ,2016.05.02. 23:10,16994197,수만휘멘토
 빵꾸뽕이야! ,2016.05.02. 23:11,16994197,양갱스
 고2 신승범 플패인데 확통은솔직히이해안되고 기벡은 닥한석원이라해서 확통기벡만 여름.겨울방학에 들을려는데 괜찮을까요? ,2016.05.02. 23:09,16994197,평내고
 기벡은 닥석원..... 괜찮아요 ㅠㅠ! ,2016.05.02. 23:10,16994197,수만휘멘토
수만휘멘토 확통도 좋나요 ㅋㅋㅋ ,2016.05.02. 23:14,16994197,평내고
평내고 전 객관적이지 못한거같아요... 확통도 좋아요..ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 분할강의 좋았음 ,2016.05.02. 23:16,16994197,수만휘멘토
 삭제된 댓글입니다. ,,16994197,
 확통상...? ,2016.05.02. 23:40,16994197,수만휘멘토
뎅브로 ㅠㅠ 첨엔 힘들거에요 힘힘 확률은 익숙해지면 풀이가 보이는 단원.. ,2016.05.02. 23:59,16994197,수만휘멘토
 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 한석원선생님의 말투 귀엽죠 ,2016.05.02. 23:54,16994197,Brilliant Endeavor
 졸귀탱 ,2016.05.02. 23:58,16994197,수만휘멘토
 삭제된 댓글입니다. ,,16994197,
 맞아요 개념 교과서적 접근 정말 맘에듬 ,2016.05.02. 23:58,16994197,수만휘멘토
 빡t안들어봐서 모르는데 문풀같은게 그냥 넘어가 아님 자세하게 해줘요? ,2016.05.03. 00:15,16994197,노력하자6등급
 모든 문제 자세하게 설명해주시고 가끔 계산과정은 여러분에게 맡깁니다! 하고 넘어가십니다 ,2016.05.03. 00:14,16994197,Brilliant Endeavor
 한석원샘 진짜 정석으로 풀어서 좋음ㅋㅋ말투도 중독되고 완전 팬임 ,2016.05.04. 23:46,16994197,히도라
 역시 빡t 수강생답군 ,2016.05.05. 00:17,16994197,수만휘멘토
 하 한석원쌤 스릉ㅎㅎㅎㅎ ,2016.05.15. 22:57,16994197,o의대생o
 노베가 알텍들을만한가요?? ,2016.07.01. 11:31,16994197,공부하자제발알
 노베기준에 따라 다르죠 4등급 이하면 생질부터 하는게 좋을겁니다 ,2016.07.01. 18:19,16994197,수만휘멘토
수만휘멘토 완포자 - 생질 -알텍 가능한가요? ,2016.08.31. 12:54,16994197,회계견
 목차보세영 ,2016.05.01. 18:57,16990891,역전의일년
 내 책이 아니고 중고로 살려고 그러는거라 목차를 못봄 ,2016.05.01. 18:58,16990891,김박김럽
 맞을걸 얼굴 있는것도 있고 아닌것도 있어 ,2016.05.01. 19:01,16990891,연세대전자공학17
 아 진짜 고맙ㅠㅠㅠㅠ고마워! ,2016.05.01. 19:01,16990891,김박김럽
 ㅆㅇㅈ ㅋㅋ 그래서 난 한문제 풀고 한문제 듣고.. ㅋㅋ ,2016.04.30. 23:17,16988992,뒤로그린네모
 좀오래걸리긴함ㅇㄴㅇ ,2016.04.30. 23:18,16988992,성구마왕
 삭제된 댓글입니다. ,,16988992,
 강의는 좋는데 들을시간이없다 ㅋㅋㅠ ,2016.04.30. 23:26,16988992,서울시립대17학벅
 난 한석원샘 프패 사고 알텍도 다 못풀고..왜살고있는거지 나는ㅋㅋ ,2016.05.01. 23:04,16988992,타이야끼
 프패 공유좀..쪽지주세요 ㅠ ,2016.05.04. 14:04,16988992,싱싱카ㅡ
 혹시 신텍스강의필요하신가요? ,2016.07.18. 22:28,16988992,madc88
 현우진은 출범한지 아직 2년밖에 안됨그래서 나도 한석원 추천 ,2016.04.30. 21:47,16988658,인하대 반수생
 기벡은 독학 ,2016.04.30. 21:48,16988658,standard of math
 현우진 쌤 뜨게 된이유가 기벡때문임 둘다 좋긴하지만 현우진 추천...한석원은 문제가 너무 적어... ,2016.04.30. 21:49,16988658,3번손님
 커리는 뉴런시작해서 그냥 나오는 거 들으면 되려나 ,2016.04.30. 21:51,16988658,연대화공17
연대화공17 ㅇㅇ 현우진 일단 재미도 있고 실력도있고 문제도 진짜 퀄좋아...빡t도 들어봤는데 너 2등급 나올정도면 기출은 다풀어봤을거 아냐?한t는 거의 기출해줘... ,2016.05.01. 01:35,16988658,3번손님
 한석원 다이스키 ,2016.04.30. 21:51,16988658,뒤로그린네모
 현우진이 대학전공이 기하쪽임그래도 아직까지는 한석원 ,2016.04.30. 21:52,16988658,모험을 찾아서
 현우진 기벡 듣고 신세계를 봄 현우진 추천 ,2016.04.30. 21:55,16988658,크로니아
 현우진 기하전공이라 기백은 진짜 장난아니라고 들었어요 ,2016.04.30. 21:58,16988658,견우랑
 답은 빡T ,2016.04.30. 22:01,16988658,시립대로 가자
 현우진뉴런다듣고 3회독했는데 기벡 다풀림 ,2016.04.30. 22:01,16988658,한양에너지
 두개듣는건 비추 쌤마다방식달라서 혼동옴 현우진은 장점이 도구정리를 잘해주는거 ,2016.04.30. 22:01,16988658,한양에너지
 한석원 닥 추천 고2 때 맨 날 2나오다가 고2 10월에한석원듣고  고2 11월 고3 3월 4월 111나옴 96점으로 석원쌤때문에 학원도끊고 인강독학중  연대에서 보자 친구야... 넌 국어 인강 은 뭐듣니?? 국어가 안 나와서.. ,2016.04.30. 23:34,16988658,연대컴공1
 국어는 문학만 이근갑들으니깐 2 유지중인데 비문학은 권규호 들을생각 ,2016.04.30. 23:39,16988658,연대화공17
 완 전 귀요미 !!!!!!!! 딴소리하나도안하는데지루하단느낌을못받음 ,2016.04.28. 13:22,16983598,슝망휭
 ㅇㅎ 그래여? ㄷㄷ 어떻게 수업하시길래 ,2016.04.28. 13:26,16983598,인서울컴공17
 대머리 햝고싶게생김 ,2016.04.28. 13:23,16983598,아그리콜라
 (흠칫) ,2016.04.28. 13:26,16983598,인서울컴공17
 수업만하는데 안웃을수가없음ㅋㅋㅋㅋㅋㅋㅋ 제친구 제가 들어보라고 알려줫는데 걔 독서실에서 듣다 너무웃겨서 집감ㅋㅋ... ㅋ ,2016.04.28. 17:00,16983598,현역으로의대ㄱㄱ
 아니 선생님~~~ 이거 하는데 개웃김ㅋㅋㅋ ,2016.04.28. 17:00,16983598,clin92073
 가능한가요? ,2016.05.30. 23:36,16979670,kimmee123
 네 아직 아무도 연락안왔습니다~ ,2016.05.30. 23:37,16979670,아자아자빠이팅화이팅
 삭제된 댓글입니다. ,,16978647,
 으..극혐 게이임? ,2016.04.25. 23:59,16978647,정건우ㄷㅇㅇ
 ??먼뜻임 ,2016.04.26. 00:03,16978647,항공대 전자공
 삽자루:이 문제를 못 푼 이유는!이해력이 부족해서다.그래서 준비했다.따라해 복생푼다! ,2016.04.26. 00:18,16978647,머스태취
 당연하죠 물론 빡모는 살 수 있지만 ,2016.04.23. 22:34,16973678,수만휘멘토
 크포나옴??? ,2016.04.21. 23:10,16969898,수만휘멘토
 ㄴㄴ 나오는대로 듣게요 ,2016.04.21. 23:16,16969898,일곱글자닉네임
일곱글자닉네임 휴 벌써나온줄 ,2016.04.21. 23:17,16969898,수만휘멘토
 크포가 전형적인 믿거갑 아닙니까 ,2016.04.21. 23:11,16969898,천하태평y반수생
 믿거갑이 뭔가요 ,2016.04.21. 23:23,16969898,일곱글자닉네임
 믿고크 ,2016.04.22. 00:30,16969898,11REUS
 빡빡이 ,2016.04.20. 10:18,16967300,공대공대공공
 한석원 들어도 이해하기 쉽나요? ,2016.04.20. 10:20,16967300,ka밀리아
ka밀리아 저는 험윽건(현우진) 선생님 듣는데 저 둘중에서 고르자면 빡빡이 선생님(한석원)이요. 돼지 선생님(정승제)은 너무 노베용 이랄까 ,2016.04.20. 10:23,16967300,공대공대공공
공대공대공공 네 감사합니다 ,2016.04.20. 10:23,16967300,ka밀리아
 그냥 현우진시발점이나 한석원생질을들으세요 ,2016.04.20. 11:02,16967300,한줄소개
 아니 이거 오르비 씹레전드드립ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,2016.04.17. 23:31,16963394,수만휘멘토
 아 진짜 열공해야겠다 역시 빡티쳐 ,2016.04.17. 23:32,16963394,수만휘멘토
수만휘멘토 삐빕! 2분 초과! 와 씨 시간이렇게 지났네 저도 공부 하러감여 ㄷㄷ ,2016.04.17. 23:32,16963394,뒤로그린네모
뒤로그린네모 사실 오차범위 30분 내에서 놀음 ㅈㅅ웹툰보고 자겠음 ,2016.04.17. 23:33,16963394,수만휘멘토
  ,2016.04.17. 23:38,16963394,standard of math
 ㅋㅋㅋㅋㅋ잌ㅋㅋㅋㅋ ,2016.04.17. 23:43,16963394,착한기출
 나도 그생각했거든?? 책은 따로사야됨ㅋㅋㅋㅋㅋ ,2016.04.13. 23:02,16955640,황둥어
 진짜로 ? 미친거아님 ? ,2016.04.13. 23:03,16955640,수학B형점수잘받고싶
수학B형점수잘받고싶 ㅇㅇ.. 다사야되 ㅋㅋㅋㅋ 그래서 꼭 필요한거만삼 팁으로 싸게사는법은 중고나라 잘찾아보면 안쓴 새책 싸게파는거있어 찾아봐 ~ ,2016.04.13. 23:04,16955640,무참
무참 나 노베라서 책다사야할거같은데 ,2016.04.13. 23:05,16955640,수학B형점수잘받고싶
 원래 프리패스의 개념은 강좌가 무료이지 교제가 무료는아님 ㅋㅋ ,2016.04.13. 23:50,16955640,모험을 찾아서
 자료실에 교재 파일잇던데 그건 뭐지..?? ,2016.04.14. 10:24,16955640,수학B형점수잘받고싶
수학B형점수잘받고싶 그건 일부분임 ,2016.04.14. 12:40,16955640,모험을 찾아서
 프패공유가능할까요???쪽지주세요 ㅠ ,2016.05.04. 14:25,16955640,싱싱카ㅡ
 한석원 친동생ㅇㅇ ,2016.04.13. 09:13,16954008,97글로리아
 그래도 존나 인간이 똑같은건 첨이다 ,2016.04.13. 09:18,16954008,머스태취
 헐... 소름이다ㅋㅋㅋㅋ ,2016.04.13. 13:36,16954008,도끼핸드
 한석원T - 열정적 수업 + 냉철한수업 = 한석만T ,2016.04.13. 10:42,16954008,연대화공17학번
 삭제된 댓글입니다. ,,16954008,
 그냥 목소리만 들어도 웃김 ㅋㅋㅋㅋㅋ ,2016.04.13. 13:40,16954008,머스태취
 한석원 ㅋㅋㅋㅋㅋㅋ 현강생이 뭐 모른다 하면 '이거 한석만이 가르쳐서 모르는거다' 시전 ㅋㅋㅋㅋㅋㅋ ,2016.04.13. 13:20,16954008,제수씨재수하나
 ㅋㅋㅋㅋ 동생 개무시한다고 하던데 ㅋㅋㅋㅋ ,2016.04.13. 13:40,16954008,머스태취
 ㅋㅋㅋㅌㅌㅋㅋㅋㅋㅋ아개웃겨 ,2016.04.13. 13:58,16954008,꽁알부인
 ㅋㅋㅋㅋㅋㅋ한석원이 너무 떠서 그렇지 한석만도 좋음 차분한 개그맨 ,2016.04.16. 00:24,16954008,혜서율
 계솓 질문글 올라오시네ㅠㅠ 안타까움님 쪽지 확인점 ,2016.04.11. 15:08,16951184,대쿠쿠
 생질? ,2016.04.11. 15:16,16951184,천하태평y반수생
 생각의 질서 ,2016.04.11. 17:23,16951184,수학B형점수잘받고싶
수학B형점수잘받고싶 그러니까 생질하라고 ,2016.04.11. 17:39,16951184,천하태평y반수생
 생질ㄱㄱ ,2016.04.11. 18:01,16951184,모험을 찾아서
 ㄴㄴ 돈넉넉하면 안무리 ,2016.04.10. 23:58,16950478,수만휘멘토
 무리 ,2016.04.11. 00:01,16950478,천하태평y반수생
 한석원 프패있는데 정승제프패랑 공유하실래요??? 이과입니다. ,2016.04.20. 23:17,16950478,아하해탈했다
 어느 쌤을 듣든 자기하기 나름인듯 ,2016.04.10. 21:06,16949648,도끼핸드
 쪽지로폰번좀 보내주실수있나요? ,2016.04.12. 22:14,16948839,수학og
 넵 근데 제가 태블릿이라 앱을 안깔면 쪽지보내기가 안되서ㅜㅜ 그냥 여기에 적을께요! 01029642690 으로 연락주세요! ,2016.04.16. 05:38,16948839,기공과17학번
 삭제된 댓글입니다. ,,16948839,
 안팔렸습니다! ,2016.04.16. 05:36,16948839,기공과17학번
 팔려써욥? ,2016.04.21. 02:09,16948839,공사학도
 생질 기벡 팔렸나요...? ,2016.07.11. 00:24,16948839,하나랑
 다팔렸습니당 ㅠㅠ ,2016.07.17. 21:45,16948839,기공과17학번
 ㄹㅇ 완전 노베이스면 생질끈내고 알텍 하시는거 추천 ,2016.04.08. 23:04,16945156,무참
 지금 미적분2 들어가는건 좀 늦은건가요..? 그리고 미적1 확통은 개념 2번 돌렸는데 알텍 들어보는거 괜찮을까요? ,2016.04.08. 23:06,16945156,동째
동째 네네 개념 2번하셨으면 알텍정도야 충분하시죠.. 딱 그거할 단계신듯 ,2016.04.08. 23:08,16945156,무참
무참 감사합니다ㅎ ,2016.04.08. 23:09,16945156,동째
 나! ,2016.04.08. 21:53,16944868,려교노
 혹시 팔생각있니?ㅎ ,2016.04.08. 21:54,16944868,김진형0
김진형0 쪽지확인해줘 ,2016.04.08. 21:59,16944868,려교노
 수2복습은 별로인것같아요 저도1학년때는 다른과목에비해수학안했는데 미적투부터 열심히해서 지금은1등급나와요 한석원 알텍 인강듣고있고요 이해안되더라도 여러번듣고복습하면 진짜 도움돼요 특히기벡강의☆ ,2016.04.07. 23:55,16943651,햄아지
 그럼 모의고사 기출 풀다가 수2 모르는 부분은 어떻게 하셨나요??ㅠ ,2016.04.07. 23:57,16943651,동째
"동째 수1,2는 기출 풀어봐도 거의 안나와요 간접출제 범위니까요! 고1,2때는 수12도 시험범위지만 고삼이과는 미분적분이랑 공간도형에서 최고난도 문제 나오니까 그부분은 집중적으로 했어요! 특히 저는 미적분 투부터 열심히 해서 원래 2등급 중후반?정도였는데 원리 위주로 하니까 1등급으로 올라갔어요! 기출문제가 진짜 연습하기도 좋고 좋은 문제들이니까 마더텅이나 자이 같은거 사서 여러번 푸시는거 추천드려요! 수2만 보는거는 시간낭비인것 같고 문제 풀다가 개념 비는 거 있는 것 같으면 쎈 b스텝같은거 풀어보세요 ",2016.04.08. 21:33,16943651,햄아지
동째 저는 고삼인데요 고삼 아니시면 모의고사 크게 신경쓰지 마시고 꾸준히 스킬보다는 원리위주로 수학 공부하세요 국어영어는 123학년 난이도 거기서 거기지만 수학은 시험범위 자체가 다르기 때문에 정말 고3모의고사 아니면 의미 없어요! ,2016.04.08. 21:35,16943651,햄아지
햄아지 정말 자세히 알려주셔서 감사합니다ㅠ 죄송하지만 혹시 확통공부는 어떻게 하셨는지 알려주실 수 있으신가요? 확통이 너무 헷갈리는데 인강을 들을지 말지 고민 중이라서요ㅠ 수학을 못하니 엄청 고민이 많네요.. ,2016.04.08. 22:13,16943651,동째
 저도 기벡보다 확통이 너무 어려워서ㅜㅜ확통 기출풀다보면 어려운건 진짜어려운데ㅜ확통은 한번에 다 풀려고하기보다는 하루에 20문제정도?정해놓고 꾸준히 풀고 반복하세요 푼거또풀때는 저는 다른방법으로풀려고도 노력하는데 많이어렵긴하더라고요ㅜㅜ 풀다보면 근데 금방늘어요! ,2016.04.09. 14:03,16943651,햄아지
 한석원 가형 프패추천드려요ㅋㅋㅋ저는 프리패스사고 완전잘듣고있어서요 인강은 다들을필요없이 필요한거만반복해서들을수있잖아욥 열심히하세요!! ,2016.04.09. 14:04,16943651,햄아지
 1.2배속 못알아듣는다고 빠가는 아녜여 걍 1.0속들으셈   저도 한석원T꺼 듣고있는데 수1수2미적1이 간접출제범위다보니까 뭐부터해야할지모르겠음;; 미적1 처음보다가 점화식까먹어서 다시 수2수열로돌아갔는데 어느정도선까지 공부해놔야할지 원... 한석원쌤은 이과생을위해서 수1수2미적1 따로 정리안해주시나 ㅠㅠㅠ   ,2016.04.07. 20:41,16941916,이져
 이과도 힘들겠네요ㅠ저도 자꾸 1학년과정이 간접출제라 계속 다시돌아감ㅠ ,2016.04.11. 22:32,16941916,호두박살
 현우진 들으셨으면.. 알텍말고 크포나오면 크포하셔요 현우진 복습하시다가 ,2016.04.06. 21:56,16941365,무참
 현우진 뉴런미적2는 완전히 체화를 못해서 그런데 한번더 듣는거 어떻게 생각하시나요..? ,2016.04.06. 22:04,16941365,cjstkthdrn
 제가 봤을땐 시간 촉박하다고 생각하지말고 듣는게 좋음 강의수가 많지가 않으니까!!님 쪽지 확인좀요~~ ,2016.04.07. 08:14,16941365,대쿠쿠
 알텍들우시는거에여? ,2016.04.07. 23:39,16937678,Celldweller
 네! ,2016.04.08. 00:27,16937678,뿌꿋
 미적(상) 팔렸나요? 구매하고싶습니다 댓글 부탁드려요 ,2016.05.15. 13:43,16934229,웅
 아뇨아직이용 01053369783 연락주세용 ,2016.04.24. 05:36,16934229,1교대간다
1교대간다 연락드렸어요~ ,2016.05.11. 16:01,16934229,웅
