content,date,index,writer
 근데 저도 삽쌤강의 들어서 많이 올랐는데 100점을 목표로하는사람한테는 좀 안맞을거같음 ,2008.11.17. 11:25,2646694,샐러드
" 박승동은 1113인가 들어봤는데 갠춘음      한석원샘은아직안들어봤고,,근데 삽자루가 젤효과적인거같은데 ",2008.11.17. 11:25,2646694,공뿌
 신승범들었는데 50점.?이건 신승범때문이 아니라 정말 개인이 공부하는양아님..? ,2008.11.17. 11:26,2646694,코피나자
 솔직히 삽자루 샘은 그냥 기출중심이라서...기출문제... ,2008.11.17. 11:27,2646694,코피나자
" 다 개인나름이죠,, 다 사람마다 주관적인데 객관적으로 평가하는건 불가능함 ㅡㅡ.. ",2008.11.17. 11:31,2646694,라환
 나두 삽자로 별로.. ,2008.11.17. 14:26,2646694,yoos9070
 공부뭐할지 책으로 정하지말고 공부방식을 터득하고 하시길.언어는 독서랑 병행해야됩니다.  ,2008.11.17. 11:15,2646642,허공
 11네에.. ,2008.11.17. 11:16,2646642,공뿌
" 왠만하면..그냥 가시는게 좋아요 삼수, 모의는 잘나오는데 수능은 그날 좌우되는게 현실임 ",2008.11.17. 11:20,2646642,01197395564
 힘내세요.. 모의고사 성적이 수능에도 나오셨으면 하네요 ㅜㅜ  ,2008.11.17. 11:51,2646642,대설경보
 삼수 이제 시작? 10년도 수능 보시는거'/?? ,2008.11.17. 10:18,2645008,hy_sky1004
 참고로 이번수능 423 233 ,2008.11.17. 00:14,2644998,공뿌
" 근현 국사는 , 대충 기본 개념후에 닥암기라.ㅇㅇ;인강들어두 무난함. ",2008.11.17. 00:25,2644998,아웃사이
 넹~ ,2008.11.17. 00:31,2644998,공뿌
 지금 공부 시작하지마세요;;나중가서 어쩌시려고;;;;진짜 후회하실텐데...뭐 자기 하기나름이긴.....해요;;ㅋ ,2008.11.17. 01:33,2644998,tkwlr632
 기출문제 위주로  되있습니다.  ,2008.11.17. 00:00,2644556,단하루
 그책다있는데 기출문제위주 교평 다있음 ,2008.11.17. 17:40,2644556,soook1694
 흠 공감은안되는데 좋은글인듯 ,2008.11.16. 22:32,2643420,할머니
 샤방샤방 ,2008.11.16. 22:32,2643420,황제펭귄
 6개월후면 내년 4월이네 젭알 인서울하위권이라도 가야지 공부열심히해서! ,2008.11.16. 22:33,2643420,ne6229
 제목을 아무생각없이..수정함 열공! ,2008.11.16. 22:33,2643420,샤방샤방
 야호~ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ  벌구새끼 ,2008.11.16. 21:57,2642769,개쪽
 ㅋㅋㅋ 도망가는 꼬라지하고는쓰레기의 최후인가 ㅋㅋㅋㅋ ,2008.11.16. 21:58,2642769,황제펭귄
 ㅋㅋ 너 내가 그럴줄 알았다. ,2008.11.16. 21:58,2642769,논병아리
 ㅋㅋㅋㅋ ㅄ 내일 인증못한다에 내 손모가지를 건다  ,2008.11.16. 21:58,2642769,올드맨
 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ대충 분위기 보고있다가 이거보고 뿜었다ㅋ ,2008.11.16. 21:58,2642769,과일주쓰
 너 더러워 ,2008.11.16. 21:58,2642769,봉봉
 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ으이구. 수리 100점이 아닌가보네~ 3등급 한계? 좋아하네. 나 지금까지 올1 맞은 인간이다. 내일 스캔 필요 없음~ ^^; 그냥 아닥하고 들어오지마렴 ,2008.11.16. 21:58,2642769,민족고대
 ㅋㅋ너 어디사는데 한석원 수강이야 인강이니?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,2008.11.16. 22:37,2642769,두잇나우
 나 깊생 다니는데 너 누구야 ,2008.11.16. 22:37,2642769,두잇나우
 ㅋㅋ 그러게 걍 오지말지 왜오나몰라 욕먹고 오래살고싶냐 ,2008.11.17. 18:57,2642769,앨빈
 쉬운강의 그딴거 없음 중상위권이상에게 적합수1부분은 그렇게 강추 날릴정도는 아니라고 들음 ,2008.11.16. 20:53,2641678,지쳐있어
 도로시님 쪽지보냈어요~^^ ,2008.11.16. 20:54,2641678,cnalwls89
 아 개인적으로 개비추......진짜 어려워요......ㅡ.ㅡ; ,2008.11.16. 20:55,2641678,연얼
 ㄴ중위권 ,2008.11.16. 20:55,2641678,연얼
 지쳐있어// 감사합니다 ㅋㅋ 제 동생을 방패삼아- _- 사려고 했는데 ㅜㅜ 동생이 이제 고2라서요 ㅜㅜ ,2008.11.16. 20:55,2641678,도로시
 연얼// 감사합니다 ㅋㅋ ,2008.11.16. 21:02,2641678,도로시
 cna // 님 쪽지 보냈어요 ㅋㅋ ,2008.11.16. 21:04,2641678,도로시
 저는 아주대 2-1에서 1단계통과하고 수리논술보러갔었는데 아주대 수리논술 개쩔어요 교과과정에도 없는것도 내고ㅠㅠ ,2008.11.23. 11:36,2639874,skydlekdsn
 ㅋ 맞아 ...... 낸애들 다 털리고왔어 ......= =..; ,2008.11.27. 20:08,2639874,파도
 문과고 시간좀 남는다면 수리 10가나부터 하는게 좋다고 생각함.. 시간이 많다면!! ,2008.11.16. 16:09,2639000,후예
 시간이 남는다고는 말 못해..다른과목도 많이 부족해서ㅠ.ㅠ 아휴 발등에 불떨어져서 답답하다ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ ,2008.11.16. 16:12,2639000,제이
" ??수1,수2 문제집을 그걸 사용한단 소린데ㅡㅡ;;? ",2008.12.01. 22:18,2636841,하늘
 문과라서 잘 모르겠긴 한데.. 한석원이 좋다더라구요;  ,2008.11.16. 10:39,2635316,퍼디난드
 한석원 좋다 (난 직접 들어봄) 조금 어려운 부분이 없잖아 있는데 우선 하이개그 작렬 ㅋ  ,2008.11.16. 11:30,2635316,후로룰루
 잘생겼다. ,2008.11.16. 00:56,2635061,인설의대
 인설의대/ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ삽스쿨도 깨나 좋던데 강사진  ,2008.11.16. 00:56,2635061,기가스
 맞고십따 ,2008.11.16. 00:56,2635061,비젼
 -_- 1달에 280...?! ,2008.11.16. 00:56,2635061,너나잘해
 어휘끝은 스타튼가요?논술다이어리 삽니다  ,2013.05.19. 23:35,2634189,limy
 어 저거 수능의핵강의보기 가없다!! ,2008.11.15. 23:03,2633497,아라시
 연락드렸어요~ ,2008.11.16. 23:42,2627277,태연사랑
 아십알 제발 나 한문제만 더맞추면 수리 3등급인데 ㅠㅠ ,2008.11.15. 11:04,2626629,공학도
 힘내!! 혹시몰라.. 우리가 맞게될지도 몰라.... ,2008.11.15. 11:05,2626629,bnanny1
 근데 저정도면 이대나 경희대 제일 구린과 갈수 있을까??!?! 추가합이라도....제발 가르쳐죠얘드라.... ,2008.11.15. 11:08,2626629,bnanny1
 어디서 이의제기 루머죠? 아무리 찾아봐도 티치미 공식사이트에도 없는데?  ,2008.11.15. 11:28,2626629,dramaza
 이의제기 작년얘기인데 -_- 작년에 한석원이 이의제기한거고 이번해는 그런적없어 ,2008.11.15. 13:44,2626629,닐리
 방학때 단기간에 언어는포기고 과탐은그냥 게임할때 해외국어수리만 졸라파 ,2008.11.14. 23:49,2622632,fs__
 이과는 수학만 ㄱㄱㄱㄱㄱㄱ 외국어야 잘하면 좋겠지만 수리1등급을 더 잘쳐주니까 ㅋㅋㅋ ,2008.11.14. 23:55,2622632,와니나니
" 수학 개념 정리 안되는건.. 혹시 정석을 너무 대충대충 본게 아닐까? 유제 하나하나, 증명 하나하나 꼼꼼하게 공부하면서 해봐. 다 푼다음 연습문제도 꼼꼼히 풀어보고. 솔직히 정석보다 개념잡는데 좋은 교재는 없는것 같은데. 난 1학년때 수리 찌질거리다가 2학년에서 1등급고정으로 올렸는데. 정석 한 3번씩은 돌린것 같아. 개념 잡히면 그때부터 유형+기출 ㄱㄱ 어차피 이과는 수학이 생명이니까.  ",2008.11.15. 00:02,2622632,논병아리
 한석원을 추천합니다 ,2008.11.14. 11:21,2609688,honor0131
 .....................................하지마세요.........ㅜㅜ ,2008.11.14. 11:21,2609688,필승
 언어:혼자외궈:혼자수리:삽자루 (09수능땐 정승제였는뎅..)탐구:위종욱 진기쌤 전재홍재밌겠군  ,2008.11.14. 11:22,2609688,기가스
 삽자루 비추 ....... ,2008.11.14. 11:22,2609688,샐러드
 삽자루 좋긴한데. 100점 노리실거면 한석원 추천. ,2008.11.14. 11:22,2609688,샐러드
 삽자루샘덕에 2등급안정빵만들어졌는데.. 그럼한석원샘해야겟네용 ,2008.11.14. 11:24,2609688,공뿌
 한석원샘커리추천좀~ 전 2등급 중상인데 어떻게할지 ,2008.11.14. 11:24,2609688,공뿌
 그래욤?정승제는 수포자용이었는뎅한석원쌤... ok  ,2008.11.14. 11:25,2609688,기가스
 미련을버리세요; ,2008.11.14. 11:34,2609688,psujinp
 ㅋㅋㅋㅋㅋㅋㅋㅋ웃긴다 ㅋㅋㅋㅋㅋ ,2008.11.14. 11:09,2609546,코피나자
 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,2008.11.14. 11:09,2609546,패볼로스
 외지웅 맨첨에 봤을때 엄청 웃었는데 ㅋㅋㅋㅋㅋ ,2008.11.14. 11:09,2609546,코피나자
 로즈리 : (시험보는 사람들에게) 시험지에 필기하지 말라고!!!!!!!!!!!!!! ,2008.11.14. 11:10,2609546,기가스
 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ재밌네 ,2008.11.14. 11:11,2609546,토파즈
 한석원샘 완전공감 ㅋㅋ ,2008.11.14. 11:11,2609546,주니어
 안옴대박ㅋㅋㅋㅋㅋㅋㅋ ,2008.11.14. 11:11,2609546,세영
 ㅋㅋㅋㅋㅋㅋ진짜 비문학 분해하는거 이해안ㄱ감 ,2008.11.14. 11:11,2609546,앤드류
 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,2008.11.14. 11:11,2609546,라울
 이기상 : 앞뒤좌우 앉은학생이 파이널에나온 괴물이 앉아서 또다시 위기가찾아옴 ,2008.11.14. 11:12,2609546,selly0508
 솔직히 좀 ㅡㅡ; ,2008.11.13. 21:44,2595085,올일등급
 와우... 하면 진짜 연고대 가겠다  ,2008.11.13. 21:45,2595085,홍쏠
 미친 계획인가요 ,2008.11.13. 21:45,2595085,림프구
 ㅅㅂ 어쩐지 쓰면서 감격했음 ,2008.11.13. 21:45,2595085,림프구
 내 생각으론 무리가 아닐까 싶다.....................'0'.... ,2008.11.13. 21:46,2595085,하드코어
 너무 마음만 앞선것 같네. 조금 현실적으로 짜보는게 더 좋을것 같아. 계획을 너무 무리하게 짜면 지속성있게 하기 어려워. ,2008.11.13. 21:46,2595085,논병아리
 인간다운 삶을 포기하면 될듯 ㅋㅋㅋ ,2008.11.13. 21:46,2595085,일이삼사
 그냥열심히하시면 될것같기도 합니다화이팅 ,2008.11.13. 21:47,2595085,park91p
 그 목표그대로 우선 두고 하나하나씩 차근차근 해결해가면 좋을것같아!! 너무 한꺼번에 무리해서하려고하면 되려 슬럼프올지도.. ,2008.11.13. 21:47,2595085,뭐라냐
 쩐다;;; ,2008.11.13. 21:49,2595085,분골쇄신
 인강 106강 이상을 듣는다는거에 감탄. <<나라면 완강못함 저건 ,2008.11.13. 22:06,2595085,까맹이
 할수있을거 같은데 조금 줄여 -_-... ,2008.11.13. 22:39,2595085,헤이젤
 폴수학두 마니 들엇는데 그건 이상한 공식이 많다던뎅 ??  ,2008.11.13. 19:47,2588293,인자고삼
 삽자루 믿고가자 ,2008.11.13. 19:47,2588293,ㅡㅡㅋ
 난 폴수학듣고 많이 올림 ,2008.11.13. 20:26,2588293,캐라드
 나도 중3 겨울방학으로 돌아가고싶어ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ ,2008.11.13. 19:29,2586156,희린묘련
 좀 쉽게쉽게 알려주시려는 경향이 있죠 ㅎㅎㅎ  ,2008.11.15. 20:48,2581599,해피엔드
 역시 수포자에겐 딱 유상현;ㅋ ,2008.11.15. 22:38,2581599,마린
 수포자에게 딱이라고 생각함ㅋㅋㅋ ,2008.11.15. 23:15,2581599,갠춘해
 나에게 맞는 강의가 나온 것인가 ㅋㅋㅋ 한번 들어봐야겠네요 ㅋㅋ ,2008.11.24. 21:44,2581599,정놔
 한석원 이아저씨책 열라 어렵다던데.. ,2008.11.11. 19:58,2562773,아소비
 수리가형3등급한테맞음 ,2009.01.29. 18:02,2562773,un6804
 너 여기서 방황하면 안된다.. ,2008.11.10. 22:36,2557185,넬
 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ사진다왜이래염 ,2008.11.10. 22:36,2557185,깜찍
 ㅇㅋ  ,2008.11.10. 22:37,2557185,수만히
 정상이 아니군.... 정신 부터 고쳐먹어야 된다... 이상한애네...  ,2008.11.10. 22:37,2557185,한국인
 렉시가 짱 ㅋㅋ ,2008.11.10. 22:38,2557185,chonza2
 ㅇㅋ면 지워 여기서 적지말고  ,2008.11.10. 22:39,2557185,수능ㅁ
 여기서이러지말라고 ,2008.11.10. 22:39,2557185,숑숑
 이게 머하는 짓이지 애가 아직 사회생활을 못해서 뭘모르네 ㅋ웹상아니였으면 이 글 쓰자마자 볼따구에 게란문지르고있었다 ,2008.12.23. 20:43,2557185,사령
 다있어요. 잘찾아보시면 나와요 ,2008.11.10. 11:56,2553173,스톤코인
 ㅇㄷ? 찾아봐도없는뎅 ,2008.11.10. 11:57,2553173,권지용
 뿌우가 뭐야 귀척하는거임? ㅎㅎ ,2008.11.10. 10:29,2553044,강마에
 님아 귀여운척좀 그만하세여 아 토쏠리네 맨날  ,2008.11.10. 10:30,2553044,활력
 왜염ㅜㅜ ,2008.11.10. 10:32,2553044,권지용
 티치미 가능할텐데..; ,2008.11.10. 00:30,2551659,뤼얼슬로
 박승동보단 삽자루가 훨 나 ,2008.11.09. 23:56,2551046,태민사랑
 삽자루 믿어서 존나 좋은데 ,2008.11.09. 23:56,2551046,므흣소년
 삽자루 믿어서 존나 좋은데 ,2008.11.09. 23:56,2551046,무플방지
 참고로 난 박금우쌤 믿고와서 후회안해ㅋㅋㅋ ,2008.11.09. 23:56,2551046,우월한뇬
 삽자루 믿어서 존나 좋은데 ,2008.11.09. 23:56,2551046,읭
 지가 하기 나름 ,2008.11.09. 23:56,2551046,라라라
 복습을 안해서 낭패본거아닌가요 ㅋㅋㅋㅋ 복습을 안하면 삽자루의 적 ㄳ ,2008.11.09. 23:57,2551046,쇼히
 신승범쌤 믿은사람은 나뿐인가 ,2008.11.09. 23:57,2551046,티파니
 삽자루 존내좋은데;;; 삽자루 믿어서 낭패봤다는 사람은 수포자인데 삽자루 좋다길래 삽자루곁에서 앵앵대면서 복습 하나도 안하고 공부안하다가 평가원 어렵게나와서 망치니까 강사탓하는걸로밖에 안보임 ,2008.11.09. 23:57,2551046,에떼르노
 삽자루 믿어서 낭패봤다 ,2008.11.09. 23:57,2551046,라라라
 그런가 난 마의 2등급에서 벗어나질 못함ㅡㅡ  ,2008.11.09. 23:57,2551046,jys970928
 박승동>삽자루>신승범>수리가 쥐쥐 ,2008.11.09. 23:58,2551046,태민사랑
 ㅇㅇ.. 복습 안한 애들이 삽자루 믿어서 낭패봤다고 하지..... ,2008.11.09. 23:58,2551046,쇼히
 수포자 아닌데 삽자루 좋아서 들었는데 복습도 꾸준히 하고 수학공부 꾸준히 했는데 ,2008.11.09. 23:58,2551046,라라라
 근데;; 나도 마의 2등급을 못벗어나긴 마찬가지라는;;; 그건 너나 나나 수리적 감각이 부족하거나 공부를 1등급 받을만큼 안해서 그런거 뿐인거지 뭐;;; 솔직히 나한테 한석원은 너무 안맞았다는; ,2008.11.09. 23:58,2551046,에떼르노
 나도2등급에서 벗어나질안ㅇㅎ아ㅠㅠ ,2008.11.09. 23:59,2551046,쥬뗌므진
 삽자루 구세주임 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,2008.11.09. 23:59,2551046,새벽
 신승범 해설강의 들어보니 좋긴한데;;; 아무튼 나한텐 삽자루가 그래도 젤 잘맞음 ,2008.11.09. 23:59,2551046,에떼르노
 한석원 빠돌 나밖에 없나 .. ? ,2008.11.10. 00:00,2551046,쿠루루
 수2는 한석원 ㄱㄱ ,2008.11.09. 00:00,2539435,귀마개
" 전,,덤목록에있는리딩튜터마무리랑수능단어총정리가지고싶은데,,,어떻게안될까요....??? 인심후하시면무료배송도좋은데...<<염치가없나요??^^ 고1인데딴건중복이있네요^^답변달아주시거나 쪽지.메일주세요^^ ",2008.11.13. 22:33,2539025,스마일킹
 쪽지 보냈어요. 확인 부탁드려요. ,2008.11.14. 02:33,2539025,유후
 쪽지보냈어요 ,2009.02.25. 14:45,2539025,순대
 윤재웅 수능 현대시/ 비문학 독해 사고 싶어요 쪽지 보냈어요  ,2010.08.01. 00:05,2539025,필릴리
 알파테크닉 ,2008.11.08. 17:02,2535251,곰돌이푸
 절대지존&크리티컬포인트 굿 ,2008.11.08. 19:13,2535251,주드로
" 음.. 이기홍 쌤이라구 알려나..;; 폴수학 선생님있는데~괜찮은 것 같아. 박금우 샘이나 한석원 샘 강의는 들어보지 못했는데폴수학은 정말 추천하고싶은 강의야. 처음에 들으면 졸린데 계속 듣다보면 재미있어서 계속 집중하게 되.뭐랄까, 문제 푸는 요령 같은것을 잘 알려주셔서 좋아. ",2008.11.08. 10:08,2534074,매일초코
 등급 2등급 기본적으로 나온다면한석원쌤 알파테크닉 추천^^  ,2008.11.08. 10:40,2534074,긴
 저 한석원 커리큘럼 베이스캠프부터 크리티컬포인트까지 커리큘럼 따라가고절대지존 일부 들었는데 고3때 4등급인거 지금 1~2등급..(재수생) ,2008.11.07. 23:45,2531846,jci06060
 꼭 한석원 커리 쭉타는게좋아요? 다듣기는좀그렇고 솔직히 알텍만들어도 될꺼같은느낌이라서알텍+기출만할라고했데..  ,2008.11.07. 23:57,2531846,김윤정
 알텍만 하세요. 문제풀다가 부족하다싶으면 크리티컬 추가로 들으세요. 알텍만 들어도 무난하실듯 ~ ,2008.11.08. 13:17,2531846,단하루
 2배속으로 내리 달려야 할듯...;;10가나는 저는 개념만 했어요; ,2008.11.07. 10:53,2527626,파랑
 아...전 내년수능봐여....;;; ,2008.11.07. 11:01,2527626,모세
 헐 삼수 힘드실텐데... 전 죽어도 못할듯 ㅋㅋ ,2008.11.07. 11:31,2527626,뉴타운
 그렇다면 ㅋㅋㅋ 메가에계신 박승동샘 강추 ,2008.11.05. 21:49,2518852,막장
 이투스 한석현 추천 ㅎㅎ  ,2008.11.05. 21:52,2518852,단미
 신승범은 처음에는 듣지마라 .. 화날꺼야 ㅋㅋ ,2008.11.05. 22:05,2518852,friys7
 진짜 죄송한대요 제가 수능 작년에 4등급맞은학생이였는데 수리 .저 재수하면서 한석원선생님 수업들었는데 못알아듣는게 다반사..그냥 456등급 왓다갓다하시면 기초정말 좋은 한석현 선생님 추천해드려요..강좌가많긴한대그래도 정말 ..기초부터 쌓아하는거니까 좋아요.  ,2008.11.05. 03:39,2516305,울프
 안타깝게도 기출만..... 재수초반에 현강들으면서 교재몇권  ,2008.11.05. 00:58,2515703,죄수
 한... 천문제 정도 ??ㅋㅋㅋ ,2008.11.05. 00:59,2515703,활력
 아..난 개념받아들이는데도 더뎌서 문제 많이 못풀었더니 지금 결과가 처참한데.. ,2008.11.05. 01:02,2515703,좌망
 전 파이널만 계~~속 돌려서 수특 5번정도보고 수능다큐 새롬N제 이정도만봤어요 ㅠㅠ 모의고사문제집들이랑..  ,2008.11.05. 01:02,2515703,밥풀
 기출아닌가요 혹시.? ,2008.11.04. 21:32,2513144,현역
 기출전혀아닌데요; ,2008.11.04. 21:32,2513144,lcy2207
